species_a	species_b	growth_a_alone	growth_b_alone	growth_a_co	growth_b_co	benefit_a	benefit_b	interaction_type	gene_supported_fraction	n_exchanged_metabolites	competition_intensity
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000047	0.664954	2.057053	0.531186	1.643261	-0.201168	-0.201158	competition	0.0773	7	0.0314
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000048	0.664954	0.903493	0.532907	0.724081	-0.198580	-0.198576	competition	0.0514	5	0.0371
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000049	0.664954	2.208472	0.534799	1.776221	-0.195735	-0.195724	competition	0.9681	4	0.0545
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000050	0.664954	0.860482	0.717651	0.928678	0.079250	0.079253	mutualism	0.0707	9	0.0279
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000051	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000052	0.664954	1.683135	0.490995	1.242827	-0.261609	-0.261600	competition	0.7349	7	0.0449
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000053	0.664954	0.357430	0.579810	0.311659	-0.128044	-0.128057	competition	0.6511	6	0.0431
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000054	0.664954	1.849020	0.640525	1.781111	-0.036737	-0.036727	competition	0.3831	7	0.0148
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000055	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000056	0.664954	0.560125	0.703934	0.592958	0.058621	0.058618	mutualism	0.2428	8	0.0141
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000057	0.664954	1.374592	0.520405	1.075791	-0.217382	-0.217374	competition	0.9747	9	0.0510
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000058	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000059	0.664954	0.852436	0.688190	0.882227	0.034944	0.034947	mutualism	0.6523	7	0.0480
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000060	0.664954	0.938446	0.505601	0.713559	-0.239645	-0.239638	competition	0.7464	5	0.0309
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000061	0.664954	0.740533	0.388978	0.433201	-0.415030	-0.415015	competition	0.0046	2	0.0997
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000062	0.664954	1.190639	0.692353	1.239707	0.041205	0.041211	mutualism	0.6661	5	0.0477
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000063	0.664954	0.827903	0.912133	1.135658	0.371725	0.371728	mutualism	0.7253	6	0.0486
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000064	0.664954	1.430842	0.450962	0.970389	-0.321814	-0.321806	competition	0.9705	2	0.0577
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000065	0.664954	1.479326	0.484883	1.078737	-0.270802	-0.270792	competition	1.0000	3	0.0469
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000067	0.664954	1.373010	0.578296	1.194091	-0.130321	-0.130312	competition	0.0974	5	0.0321
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000068	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000069	0.664954	0.794383	0.776782	0.927982	0.168175	0.168180	mutualism	0.0000	3	0.0496
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000070	0.664954	0.925557	0.688304	0.958062	0.035115	0.035120	mutualism	0.7612	7	0.0474
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000071	0.664954	1.718205	0.536285	1.385748	-0.193500	-0.193491	competition	0.0762	7	0.0238
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000072	0.664954	0.836652	0.728840	0.917038	0.096077	0.096080	mutualism	0.0019	12	0.0300
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000073	0.664954	0.930575	0.787978	1.102746	0.185012	0.185016	mutualism	0.6363	7	0.0570
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000074	0.664954	0.676282	0.674371	0.685861	0.014163	0.014163	mutualism	0.9773	7	0.0121
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000075	0.664954	2.091260	0.572638	1.800951	-0.138830	-0.138820	competition	0.8564	6	0.0386
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000076	0.664954	1.290928	0.498526	0.967838	-0.250285	-0.250277	competition	0.9590	5	0.0650
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000077	0.664954	0.975911	0.615177	0.902862	-0.074857	-0.074852	competition	0.9728	5	0.0641
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000078	0.664954	0.573378	0.632401	0.545310	-0.048955	-0.048953	competition	0.6439	5	0.0277
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000079	0.664954	1.655180	0.470214	1.170457	-0.292861	-0.292852	competition	0.5715	6	0.0476
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000080	0.664954	1.547521	0.517535	1.204454	-0.221697	-0.221688	competition	0.8711	6	0.0458
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000081	0.664954	0.768313	0.500016	0.577739	-0.248044	-0.248042	competition	1.0000	3	0.2736
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000082	0.664954	0.546649	0.618578	0.508521	-0.069743	-0.069750	competition	0.0010	3	0.0696
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000083	0.664954	1.488098	0.458261	1.025554	-0.310837	-0.310829	competition	0.0937	9	0.0461
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000084	0.664954	1.258042	0.473026	0.894939	-0.288633	-0.288626	competition	0.0923	6	0.0461
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000085	0.664954	1.389422	0.471334	0.984865	-0.291177	-0.291169	competition	1.0000	5	0.0640
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000086	0.664954	0.868376	0.692101	0.903831	0.040825	0.040829	mutualism	0.8270	7	0.0445
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000087	0.664954	1.042480	0.665798	1.043812	0.001270	0.001278	mutualism	0.9160	6	0.0417
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000088	0.664954	1.086342	0.429694	0.702002	-0.353799	-0.353793	competition	0.9692	3	0.0829
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000089	0.664954	0.440178	0.562359	0.372270	-0.154289	-0.154274	competition	0.0310	3	0.1100
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000090	0.664954	0.618093	0.746602	0.693987	0.122788	0.122787	mutualism	0.4628	5	0.0377
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000091	0.664954	0.719050	0.606315	0.655641	-0.088184	-0.088183	competition	0.5040	8	0.0449
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000092	0.664954	1.389448	0.537902	1.123979	-0.191069	-0.191061	competition	0.4066	7	0.0358
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000093	0.664954	2.578594	0.527743	2.046540	-0.206346	-0.206335	competition	0.9914	6	0.0672
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000094	0.664954	0.980470	0.437085	0.644484	-0.342684	-0.342679	competition	0.9993	3	0.0694
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000096	0.664954	1.014549	0.440046	0.671402	-0.338231	-0.338226	competition	0.0500	5	0.0918
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000097	0.664954	1.249421	0.433000	0.813598	-0.348827	-0.348820	competition	0.9934	5	0.0687
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000098	0.664954	1.068938	0.641694	1.031554	-0.034979	-0.034973	competition	0.7956	7	0.0434
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000099	0.664954	0.831086	0.944143	1.180031	0.419863	0.419866	mutualism	0.0087	4	0.0301
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000100	0.664954	0.982234	0.809296	1.195454	0.217071	0.217076	mutualism	0.9904	7	0.0235
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000101	0.664954	0.392441	0.596465	0.352016	-0.102998	-0.103008	competition	0.1421	6	0.0632
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000102	0.664954	2.031811	0.567303	1.733453	-0.146854	-0.146844	competition	0.8725	7	0.0475
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000103	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000104	0.664954	1.347926	0.467862	0.948412	-0.296399	-0.296392	competition	0.0269	7	0.0272
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000105	0.664954	1.757297	0.543603	1.436617	-0.182494	-0.182485	competition	0.9570	5	0.0286
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000106	0.664954	1.257088	0.433350	0.819253	-0.348300	-0.348293	competition	0.9606	4	0.0533
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000107	0.664954	2.579390	0.527850	2.047586	-0.206185	-0.206174	competition	0.7124	7	0.0536
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000108	0.664954	2.678668	0.531427	2.140807	-0.200806	-0.200794	competition	0.8949	7	0.0539
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000109	0.664954	0.891926	0.389433	0.522364	-0.414345	-0.414342	competition	0.0783	7	0.0842
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000110	0.664954	2.156684	0.502023	1.628265	-0.245025	-0.245014	competition	0.7878	5	0.0540
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000111	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000112	0.664954	1.266854	0.474649	0.904299	-0.286193	-0.286185	competition	1.0000	4	0.0769
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000113	0.664954	1.190904	0.425122	0.761383	-0.360675	-0.360668	competition	0.5687	4	0.0768
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000114	0.664954	0.897960	0.389432	0.525897	-0.414347	-0.414343	competition	0.0113	5	0.1041
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000115	0.664954	1.227968	0.733423	1.354419	0.102969	0.102976	mutualism	0.7355	5	0.0573
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000116	0.664954	1.595129	0.465189	1.115937	-0.300418	-0.300409	competition	0.4204	9	0.0342
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000117	0.664954	0.715612	0.611664	0.658263	-0.080140	-0.080139	competition	0.9302	8	0.0253
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000118	0.664954	0.597227	0.591211	0.530994	-0.110899	-0.110901	competition	0.9726	4	0.0508
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000119	0.664954	1.508646	0.552547	1.253634	-0.169044	-0.169034	competition	0.0860	8	0.0354
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000120	0.664954	0.409720	0.860903	0.530452	0.294681	0.294672	mutualism	0.5530	7	0.0348
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000121	0.664954	1.733393	0.630541	1.643703	-0.051752	-0.051742	competition	0.7361	6	0.0445
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000122	0.664954	1.565949	0.481904	1.134886	-0.275281	-0.275273	competition	0.5767	5	0.0481
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000123	0.664954	2.083316	0.627718	1.966677	-0.055998	-0.055988	competition	0.8917	6	0.0517
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000124	0.664954	2.569573	0.557260	2.153444	-0.161956	-0.161945	competition	0.9938	5	0.0412
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000125	0.664954	0.827594	0.705143	0.877616	0.060440	0.060443	mutualism	0.7664	5	0.0471
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000126	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000127	0.664954	2.394695	0.552273	1.988925	-0.169456	-0.169446	competition	0.8834	4	0.0452
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000128	0.664954	0.468684	0.762570	0.537485	0.146802	0.146795	mutualism	0.0276	4	0.0582
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000129	0.664954	0.243341	1.100331	0.402664	0.654749	0.654733	mutualism	0.0266	6	0.0187
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000130	0.664954	0.142689	0.967850	0.207681	0.455514	0.455479	mutualism	0.4557	8	0.0104
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000131	0.664954	0.837070	0.862737	1.086050	0.297439	0.297442	mutualism	0.6921	7	0.0526
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000132	0.664954	1.150915	0.660439	1.143111	-0.006789	-0.006780	competition	0.4280	5	0.0367
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000133	0.664954	1.804561	0.553803	1.502936	-0.167156	-0.167146	competition	0.8209	6	0.0402
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000134	0.664954	1.471714	0.495427	1.096522	-0.254945	-0.254935	competition	-0.0000	4	0.0409
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000135	0.664954	1.473072	0.545097	1.207568	-0.180248	-0.180239	competition	0.3270	7	0.0290
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000136	0.664954	1.017050	0.622448	0.952045	-0.063923	-0.063915	competition	0.3672	6	0.0182
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000137	0.664954	1.409397	0.503581	1.067373	-0.242682	-0.242674	competition	0.4441	6	0.0348
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000138	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000139	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000140	0.664954	0.995019	0.500903	0.749543	-0.246710	-0.246705	competition	0.0362	6	0.0534
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000141	0.664954	1.472888	0.490177	1.085766	-0.262840	-0.262832	competition	0.9968	2	0.0799
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000142	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000143	0.664954	1.676582	0.513904	1.295751	-0.227158	-0.227148	competition	0.9613	4	0.0606
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000144	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000145	0.664954	2.101446	0.512229	1.618813	-0.229677	-0.229667	competition	0.9803	5	0.0473
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000146	0.664954	1.261422	0.655807	1.244080	-0.013755	-0.013748	competition	0.7900	7	0.0539
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000147	0.664954	1.973370	0.493108	1.463407	-0.258432	-0.258422	competition	0.5931	6	0.0541
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000148	0.664954	1.854406	0.498471	1.390143	-0.250368	-0.250357	competition	0.0956	6	0.0634
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000149	0.664954	1.668273	0.487523	1.223140	-0.266831	-0.266822	competition	0.3950	6	0.0298
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000151	0.664954	1.432583	0.467451	1.007094	-0.297017	-0.297009	competition	0.5072	8	0.0265
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000152	0.664954	2.418377	0.527120	1.917116	-0.207282	-0.207272	competition	0.0247	5	0.0375
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000153	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000154	0.664954	1.118118	0.580022	0.975313	-0.127725	-0.127719	competition	0.5708	5	0.0264
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000155	0.664954	0.958711	0.395193	0.569782	-0.405684	-0.405679	competition	0.0178	8	0.0895
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000156	0.664954	0.918472	0.479857	0.662809	-0.278361	-0.278356	competition	0.9994	5	0.0420
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000157	0.664954	2.176151	0.546812	1.789540	-0.177669	-0.177658	competition	0.8839	4	0.0547
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000158	0.664954	0.768969	0.391553	0.452813	-0.411158	-0.411143	competition	0.0695	5	0.0770
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000159	0.664954	1.490736	0.481047	1.078455	-0.276571	-0.276563	competition	0.7766	4	0.0542
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000160	0.664954	1.024325	0.454031	0.699415	-0.317199	-0.317194	competition	0.9968	3	0.0835
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000161	0.664954	0.709590	0.343284	0.366317	-0.483747	-0.483762	competition	NaN	0	0.3353
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000163	0.664954	1.117223	0.426293	0.716244	-0.358913	-0.358907	competition	0.0992	5	0.0579
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000164	0.664954	1.289183	0.573620	1.112119	-0.137353	-0.137346	competition	0.8795	8	0.0543
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000165	0.664954	1.588050	0.708487	1.692032	0.065469	0.065478	mutualism	0.1074	6	0.0597
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000166	0.664954	0.346154	0.506485	0.263655	-0.238316	-0.238329	competition	0.1823	10	0.1378
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000167	0.664954	0.745731	0.395830	0.443926	-0.404726	-0.404711	competition	0.0009	3	0.0873
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000168	0.664954	1.300861	0.753154	1.473418	0.132641	0.132649	mutualism	0.9815	8	0.0289
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000169	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000170	0.664954	0.638699	0.678151	0.651375	0.019847	0.019846	mutualism	0.8465	11	0.0326
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000171	0.664954	1.484414	0.527937	1.178557	-0.206054	-0.206046	competition	0.9501	5	0.0487
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000173	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000174	0.664954	2.276100	0.585766	2.005070	-0.119087	-0.119076	competition	0.9987	5	0.0408
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000175	0.664954	-0.000000	0.664954	0.000000	0.000000	0.000000	neutral	NaN	0	0.0000
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000176	0.664954	2.390106	0.540904	1.944249	-0.186554	-0.186543	competition	0.9683	6	0.0409
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000177	0.664954	0.485651	0.698171	0.509909	0.049955	0.049949	mutualism	0.0148	6	0.0312
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000178	0.664954	1.311774	0.515109	1.016180	-0.225346	-0.225339	competition	0.9594	5	0.0531
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000180	0.664954	0.675445	0.424436	0.431143	-0.361706	-0.361691	competition	0.0003	5	0.1078
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000181	0.664954	1.102166	0.490713	0.813370	-0.262034	-0.262026	competition	0.0287	8	0.0234
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000182	0.664954	1.722207	0.513132	1.329004	-0.228320	-0.228314	competition	0.2966	7	0.0553
L_gasseri_ATCC33323_GCF_000014425.1	MGYG000000183	0.664954	1.547129	0.671374	1.562081	0.009655	0.009664	mutualism	0.9914	6	0.0281
